,title,view,like,unlike,comment,date,token2
92,프로포즈했다차인사람 위로해주다가 멸망한 착한 시민들ㅠㅠ 어몽어스,1548262,22000,772,2873,2020.8.29,"['시민', '멸망', '프로포즈', '차인', '사람']"
93,모두가 비명 지른 0.1초 차이로 갈리는 승패 어몽어스,1944891,26000,704,3795,2020.8.28,"['비명', '모두', '차이', '승패']"
94,성격 개급해서 1분13초만에 끝내는 우주하마 레전드 어몽어스 플레이,2530669,3000,990,3330,2020.8.26,"['성격', '플레이']"
95,닉네임 적는대로 다되는 말도안되는 일이 벌어졌습니다. 우주하마 어몽어스,1717021,23000,562,3550,2020.8.25,['닉네임']
96,어몽어스 1급 사기자리를 발견한 연쇄살인마 공주님??,2500803,31000,1600,3830,2020.8.24,"['살인마', '발견', '자리', '사기', '공주', '연쇄']"
97,모두가 경악한 소름돋는 임포스터의 마마보이 전술?????,1990483,26000,652,2525,2020.8.23,"['소름', '마마', '모두', '포스터', '보이', '전술', '경악']"
98,어몽어스에서 당신을 변호해드립니다 1vs8 임포스터 레전드,1850651,23000,628,3388,2020.8.22,"['포스터', '변호']"
99,채팅만으로 임포스터 잡아내는 저는 어몽어스 무당입니다. 개소름,2330169,34000,1900,5034,2020.8.21,"['채팅', '무당', '포스터', '소름']"
100,이겜때문에 개빡쳐서 해서는 안 될 짓을 했습니다. 죄송합니다,1006266,15000,280,1297,2020.8.19,[]
101,죽이고 신고안하고 토하는척(?)하는 IQ200 천재 임포스터,1269008,23000,695,2736,2020.8.18,"['신고', '포스터']"
102,사랑에 빠진척(!) 다 부숴버리는 금사빠 우주하마 어몽어스,2648496,29000,1100,3456,2020.8.17,['사랑']
103,바다 그래픽이 1세기는 앞선 멀티약탈 해적게임 씨오브시브즈 (바다가 썸네일에 안담김),316916,5000,82,722,2020.8.16,"['바다', '세기', '오브', '그래픽', '시브', '안담', '멀티', '해적', '게임', '약탈']"
104,어몽어스를 잘하고 싶다면 바보인 척을 하세요. 핵소름,3831472,42000,12000,3617,2020.8.15,"['하세', '바보', '소름']"
105,배그미션벌칙 받기 싫어서 5각을 뚫어버린 스트리머,332995,5400,71,801,2020.8.14,"['리머', '벌칙', '미션']"
106,전세계 대유행중이라는 출발드림팀 게임 ?이유를 알겠음,1182085,14000,381,1344,2020.8.12,"['중이', '전세계', '출발', '대유행', '게임', '드림', '이유']"
107,지가 죽여놓고 못 본 척하는 졸린 임포스터(?) 우주마피아게임 어몽어스,2851336,28000,807,2092,2020.8.11,"['게임', '포스터', '마피아', '지가']"
108,사이코패스가 지렁이게임 하는 법,1152751,13000,299,1242,2020.8.10,"['사이코', '게임', '지렁이', '패스']"
109,신고합니다 배그 운영자님은 XXX입니다,410723,6300,64,623,2020.8.9,"['신고', '운영자']"
110,파맛첵스 먹방 때문에 캠 켰다가...,884224,14000,193,2381,2020.8.8,[]
111,전기고치는사람의 상상도 못한 살상력. 우주마피아게임 어몽어스,2553840,27000,856,2319,2020.8.7,"['전기', '살상력', '상상', '마피아', '게임', '사람']"
112,새로나온 관짝춤?으로 배그 유저들 인성질하기,319595,4700,88,510,2020.8.5,"['유저', '성질']"
113,이 정도로 미친사람인지 몰랐습니다ㅋㅋㅋㅋㅋ ㅋ편집하다1시간동안웃음,1168531,22000,252,3739,2020.8.4,"['동안', '웃음', '편집', '사람', '정도']"
114,우주선에서하는 마피아 게임 요즘 이거 때문에 맨날밤샘,2088855,24000,460,2192,2020.8.2,"['밤샘', '마피아', '게임', '우주선']"
115,중국인들한테 역대급 굴욕당했습니다 죄송합니다,179608,3200,43,263,2020.8.1,"['역대', '굴욕', '중국인']"
116,고작 미션때문에 시청자와 싸울뻔한 유튜버,254452,4400,61,242,2020.7.31,"['시청자', '미션']"
117,지렁이 키우기 게임 세계1등 하려다가 키보드 뿌셨습니다;;,2400948,21000,709,2329,2020.7.29,"['키보드', '하려', '게임', '세계', '지렁이']"
118,실제로 양동이 쓴채로 배그하는데 김수현씨 만났어요 (ps.누나미안해요),930818,13000,300,1252,2020.7.28,"['양동이', '누나', '안해', '실제']"
119,??새 인척하고 배그했더니 유저들 반응ㅋㅋㅋㅋ,242024,4700,55,433,2020.7.27,"['유저', '반응', '인척']"
120,에일리랑 친구먹고 놀려봤습니다ㅋㅋㅋㅋㅋㅋ 죄송합니다,1483960,19000,295,1799,2020.7.25,['친구']
121,가수 에일리씨랑 왕게임해서 노래 부르라고 시켰습니다,1434699,19000,241,1765,2020.7.24,"['일리', '가수', '게임', '노래']"
122,가수 에일리씨랑 배그 듀오했어요 헐,2415500,34000,472,4649,2020.7.22,"['일리', '가수']"
123,리메이크 사녹에서 루트트럭 싹쓸이한 4길리 스쿼드,175124,3000,38,258,2020.7.21,"['리메이크', '루트', '싹쓸이', '트럭']"
124,배그 봇 연기를 소름끼치게 완벽하게 하는 사람ㅋㅋㅋㅋㅋ,363329,6800,91,576,2020.7.20,"['완벽', '소름', '사람', '연기']"
125,원치않게 한 집에서 동거하게 된 4명의 운명,303884,5200,79,484,2020.7.19,"['운명', '동거']"
126,이 미친 미션 개발한사람 나와,288204,4500,63,409,2020.7.18,"['사람', '개발', '미션']"
127,본섭에 나오면 큰일날 날개춤ㅋㅋㅋ과 리메이크 사녹 솔쿼드 뿌셔,165061,3000,39,321,2020.7.17,"['리메이크', '날개', '쿼드']"
128,이걸?ㅋㅋㅋㅋㅋㅋㅋㅋㅋ (feat. 문화컬쳐 받은 썰),183009,3500,57,266,2020.7.15,['문화']
129,드립 지리는 형님도 깜짝 놀랜 마법의 수류탄ㄷㄷ,357976,5000,107,328,2020.7.14,"['마법', '형님', '드립', '지리', '수류탄']"
130,구급상자 한개당 10만원 미션을 받은 미X놈ㅋㅋㅋ,246415,4400,64,352,2020.7.13,"['상자', '구급', '미션']"
131,이 미션 때문에 미칠 것 같은데 이런 일까지 생기다니,152905,3200,52,234,2020.7.12,['미션']
132,10만원 어치 복권 긁기 하다가...,3156746,41000,1100,2615,2020.7.11,"['어치', '복권']"
133,와 드디어 저에게도 킬당 100만원 미션이,437494,6500,100,458,2020.7.10,['미션']
134,배그 반응속도 테스트 했는데 와ㄷㄷ 저보다 빠르신 분 계시죠???,364096,5100,81,578,2020.7.8,"['속도', '반응', '테스트']"
135,아무래도 이 여자분이 저한테 반한 것 같습니다^_^,406555,6100,106,734,2020.7.7,['여자']
136,너무 수치스러워요,574045,8600,116,552,2020.7.6,['수치']
137,SR 헤드 킬당 10만원 미션ㄷㄷ 버려진 차가 신의 한수(?),149025,2800,36,213,2020.7.5,"['차가', '헤드', '신의', '미션', '한수']"
138,우주하마 유출영상.mp4,582777,1000,92,917,2020.7.4,"['유출', '영상']"
139,데스캠 보면 개빡치는 나가(NAGA)댄스ㅋㅋㅋㅋ 100퍼 배그접음^_^,251242,5300,62,535,2020.7.3,"['댄스', '접음']"
140,배그 방송이 낳은 괴물,196751,4200,54,629,2020.7.1,"['괴물', '방송']"
141,이 게임 하다가 개빡쳐서 쌍욕이 나와버렸습니다,1154492,13000,276,1369,2020.6.30,['게임']
142,배그의 진정한 싸이코패스들...ㄷㄷㄷ,170022,3300,47,284,2020.6.29,"['싸이코', '패스']"
143,배그 C4 소름돋고 심장떨리는 순간들,235957,3800,63,265,2020.6.28,"['심장', '순간', '소름']"
144,아기 이름은 뭘로 할까요?,169935,4100,45,559,2020.6.27,"['아기', '이름', '무엇']"
145,우주하마 실물 본 썰.SSUL,943222,14000,178,1080,2020.6.26,['실물']
146,배그 1판에 총알 1XXX발 쏜 정신나간 유튜버 (feat. C4레전드),337645,5100,110,425,2020.6.25,"['총알', '정신', '나간']"
147,밸런스게임 우주하마 시청자 반응ㅋㅋㅋㅋ,252462,4900,61,399,2020.6.24,"['밸런스', '게임', '시청자', '반응']"
148,배그 나무?? 한바퀴 돌때마다 500원 미션,196245,3300,33,315,2020.6.22,"['나무', '미션']"
149,남이 열어놓은 문?? 닫기 미션ㅋㅋㅋ,638693,9100,136,715,2020.6.21,['미션']
150,바퀴벌레랑 30분동안 대치한 썰 (feat. 초강력MK14),163128,3100,55,286,2020.6.20,"['동안', '치한', '바퀴벌레', '초강력']"
151,배틀그라운드는 공포게임 입니까? YES.,139455,2800,46,274,2020.6.19,"['공포', '게임', '그라운드']"
152,휘파람 장인의 소름끼치는 배그 미션,178153,4100,35,520,2020.6.17,"['장인', '소름', '휘파람', '미션']"
153,배그 카구팔 헤드샷 1회당 10만원 미션.. 미쳐따미쳤어,179121,3000,47,387,2020.6.16,"['미션', '회당', '헤드']"
154,팥빙수를 처음으로 배달시켜봤는데요.. 이게ㅋㅋㅋ뭐죠?,268311,4900,46,370,2020.6.15,"['처음', '배달', '팥빙수']"
155,배그 이 템으로 1등 못하면 진짜 사람아님;;,156685,2900,43,311,2020.6.14,"['사람', '진짜']"
156,설인아님 우주하마입니다.,1434583,15000,238,1417,2020.6.13,['설인']
157,헉.. 배그에 벽이고 뭐고 다 뚫는 C4 폭탄이 나왔다고요!?!?,275307,3400,78,330,2020.6.12,['폭탄']
158,배그 아스팔트 안밟고 1등하기 미션ㅋㅋㅋㅋㅋㅁㅊㅋㅋ,391209,5600,117,365,2020.6.10,"['아스팔트', '미션']"
159,배그 생방중 노래 미션하다가 나이를 들켜버렸습니다...,447098,8900,69,1500,2020.6.9,"['방중', '나이', '미션', '노래']"
160,배그 M미션 도중.. 이게 무슨 일이죠???,204508,3500,64,415,2020.6.8,"['도중', '미션']"
