,title,view,like,unlike,comment,date,token2
61,['친구들끼리 다 다른 무한리필 음식점 가서 혼밥하기 간장게장부터 쌈밥 훠궈까지'],899397,14000,456,3145,2020.7.28,"['간장', '게장', '구들', '무한', '하기', '음식점']"
62,['인형뽑기로 뽑아서 나오는 물건 무조건 사주는 게임 역대급 긴장감'],1359606,32000,100,3143,2020.7.25,"['인형', '긴장감', '물건', '사주', '게임', '역대']"
63,['이마에 붙은 인물이 누군지 먼저 맞히면 이기는 게임 (양세찬게임) '],681737,11000,479,3451,2020.7.23,"['세찬', '게임', '이마', '인물']"
64,['초중고 유형별 연애  (시트콤부터 웹드까지 여기 다 있네 )'],1554425,23000,849,9183,2020.7.21,"['시트콤', '연애', '중고', '유형']"
65,['복숭아 먹는 13가지 유형 (물복파vs딱복파 복숭아우유 복숭아젤리)'],2452599,23000,1800,8274,2020.7.18,"['복숭아', '젤리', '우유', '유형']"
66,['갈수록 어이없는 생활꿀팁들을 검증해봤습니다(달걀 위 걷기 손 안쓰고 운동화끈 묶기 등) [웃소 삼자검증]'],986006,18000,756,4713,2020.7.16,"['어이', '달걀', '생활', '운동화', '걷기', '검증', '삼자']"
67,['편의점에서 한 가지 맛만으로 장보기 대결 '],2063189,23000,1500,7302,2020.7.14,"['편의점', '대결', '장보기']"
68,['부적을 찾아 강시의 원한을 풀어라 계속해서 강해지는 공포의 강시피하기'],2928219,24000,2200,6217,2020.7.11,"['원한', '강시', '부적', '공포']"
69,['친구들끼리 센스대결 꿀잼게임 어떤 행동에도 제목을 짓는 제목학원 게임'],933672,16000,416,11276,2020.7.9,"['대결', '제목', '행동', '구들', '학원', '센스', '게임']"
70,['각자 준비한 참신한 퀴즈로 우승을 차지해라 센스 폭발한 퀴즈 9개  (도전해보싈)'],1028322,14000,531,3879,2020.7.7,"['폭발', '도전', '해보', '차지', '우승', '준비', '센스', '퀴즈', '각자']"
71,['친구들끼리 다 다른 떡볶이집 가서 혼밥하기 떡볶이 혼밥회식'],1690967,19000,100,7473,2020.7.4,"['하기', '떡볶이', '구들', '회식']"
72,['갈수록 막장인 생활꿀팁들을 또 검증해왔습니다(손가락으로 사람 들기 쌀로 글씨쓰기 등)'],1606915,37000,100,5230,2020.7.2,"['사람', '글씨', '장인', '생활', '손가락', '검증', '쓰기']"
73,['버블티 먹는 15가지 유형 (펄 잔뜩 버블티 펄빙수 대왕버블티까지)'],4436451,37000,3300,9090,2020.6.30,"['빙수', '대왕', '버블', '유형']"
74,['요즘 유행하는 타이다이를 해봤습니다 이 가방 당장 팔아야 하는거 아냐(티셔츠 원피스까지)'],946913,15000,541,4206,2020.6.27,"['당장', '티셔츠', '요즘', '원피스', '타이', '유행', '가방', '다이']"
75,['강시를 피해 귀신의 원한을 풀어라 공포의 귀신피하기 (미라흡혈귀저승사자 총출동)'],2057238,25000,1500,5684,2020.6.23,"['원한', '강시', '흡혈귀', '총출동', '저승사자', '공포', '귀신']"
76,['축구할 때 꼭 있는 친구 유형'],1478563,17000,1100,5693,2020.6.20,"['친구', '유형', '축구']"
77,['개구기 끼고 음성검색해서 나온 음식만 먹기 [삼자대결]'],858663,14000,410,2640,2020.6.18,"['대결', '음식', '개구기', '음성', '검색', '삼자']"
78,['비빔면 먹는 유형 12가지 (삼겹살조합 열무김치 만두까지)'],4518020,32000,3100,11729,2020.6.16,"['만두', '무김치', '조합', '삼겹살', '비빔', '유형']"
79,['젤리를 먹는 9가지 유형 (젤리 먹다가 이 빠지는 사람이 있다고 )'],3366600,35000,2700,7591,2020.6.13,"['사람', '젤리', '유형']"
80,['도저히 믿을 수 없는 생활꿀팁들을 또 한번 검증해봤습니다 (투명아이폰 휴지로 병 막기)'],1816613,25000,1100,7168,2020.6.11,"['투명', '한번', '생활', '아이', '휴지', '검증']"
81,['웃소 채널 5주년입니다 5주년 기념 파티 생방송 (feat특별소식)'],657382,9700,471,1495,2020.6.10,"['채널', '기념', '생방송', '특별', '소식', '파티']"
82,['나만의 특별한 케이크 꾸미기 당장 예약각 (feat레트로케이크 똥케이크 웃소의 희소식까지)'],1446258,22000,836,7543,2020.6.9,"['레트', '당장', '꾸미기', '특별', '희소식', '예약', '케이크']"
83,['요새 이런 유튜버들 꼭 있음 유형별 유튜버 (운동형 깜짝카메라형 웹드라마형 등)'],1294263,24000,752,6630,2020.6.6,"['드라마', '버들', '카메라', '요새', '있음', '유형', '운동형']"
84,['각자 이름이 들어간 곳에서 혼밥하기김성희 식당이라니'],1594481,25000,803,7483,2020.6.2,"['식당', '이름', '하기', '각자', '성희']"
85,['인터넷에 떠도는 신기한 생활꿀팁들을 직접 검증해봤습니다 (당근리코더 시간을 멈추는 물풍선 등)'],1940238,28000,1300,6734,2020.5.30,"['기한', '인터넷', '리코더', '생활', '시간', '검증', '풍선']"
86,['지난 번 방귀에 대한 결과가 나왔습니다  [웃소 건강검진]'],578883,1000,316,2305,2020.5.28,"['검진', '결과', '건강', '방귀']"
87,['인터넷에서 난리난 등에 그림그리기 게임 직접 해봤습니다대난장판'],1071298,15000,707,4026,2020.5.26,"['인터넷', '그리기', '장판', '대난', '게임', '그림', '등에']"
88,['웃소 디투 결혼식 생방송'],728986,19000,480,5856,2020.5.22,"['생방송', '결혼식']"
89,['나만의 폰케이스 만들기 이건 예술작품아냐 하찮은 핸드폰케이스 만들기 대회'],2647991,28000,1600,9077,2020.5.21,"['대회', '만들기', '작품', '핸드폰', '케이스', '예술']"
90,['다시 깨어난 디투봇 부하로봇들을 피해 디투봇을 정지시켜라 웃소 로봇피하기'],1323276,18000,812,4662,2020.5.19,"['부하', '정지', '로봇']"
91,['토스트를 먹는 15가지 유형 (비빔면 토스트부터 무지개 토스트까지)'],3282417,29000,2300,7274,2020.5.16,"['비빔', '토스트', '무지개', '유형']"
92,['무궁화 꽃이 피었습니다 할 때 유형 (술래 놀리는 방법)'],2326855,24000,2300,4830,2020.5.14,"['방법', '술래', '유형']"
93,['여름이 왔다구요 그럼 물총 꺼내 웃소 금지어게임'],954569,14000,432,3082,2020.5.12,"['게임', '물총', '여름']"
94,['카레를 먹는 14가지 유형 (급식 카레부터 인도 카레까지  feat노라조)'],2837948,24000,1700,9163,2020.5.9,"['인도', '급식', '카레', '유형']"
95,['내가 웃소에서 진심으로 화나는 순간 [웃소이야기 8화]'],677102,12000,493,3594,2020.5.2,"['이야기', '순간', '진심']"
96,['지식인에게 뭐 먹을지 물어보기뭐든 1분 안에 대답해줌'],999920,15000,402,3001,2020.4.30,"['대답', '지식인']"
97,['돌연변이 로봇을 피해 암호를 해독하라 인공지능 로봇 피하기'],2014047,2000,1200,4203,2020.4.28,"['인공지능', '해독', '돌연변이', '암호', '로봇']"
98,['스팸을 먹는 14가지 유형 (초거대 스팸 스팸튀김까지)'],4942343,35000,2800,11200,2020.4.25,"['초거대', '유형']"
99,['뭉치면 못 먹는다 흩어져야 먹을 수 있는 소수결먹방'],809075,12000,433,2157,2020.4.23,"['수결', '뭉치']"
100,['키보드 맞혀서 만드는 단어 다 사주는 게임 웃소 사주기 게임'],925395,23000,475,3044,2020.4.21,"['키보드', '주기', '사주', '단어', '게임']"
101,['릴레이 그림 챌린지 신입생 소정이가 그림천재였습니다'],754878,17000,336,2350,2020.4.18,"['신입생', '정이', '릴레이', '천재', '챌린지', '그림']"
102,['역대급 스피드게임 소리를 듣고 무슨 소리인지 맞혀라 웃소 사운드 퀴즈쇼'],913081,14000,494,3072,2020.4.16,"['소리', '사운드', '퀴즈', '게임', '역대', '스피드']"
103,['우디가 전하는 인사 (떠나는 우디에게 깜짝 송별파티해주기)'],1031322,27000,390,9873,2020.4.15,"['파티', '송별', '주기', '인사']"
104,['웃소 돌아왔습니다 (새로운 멤버와 함께)'],960177,24000,697,8292,2020.4.11,['멤버']
105,['Q웃소는 어떻게 지내고 있나요 (웃소 근황)'],457436,12000,276,4623,2020.3.30,[]
106,['잠시만 안녕'],855310,41000,705,16600,2020.3.19,['안녕']
107,['달고나커피 만드는 중에 누가 도둑인지 찾아라 여럿이 하기좋은 도둑잡기 게임 [웃소 도둑잡기]'],887817,15000,511,2202,2020.3.17,"['커피', '도둑', '여럿', '잡기', '게임']"
108,['흔한남매와 함께한 좀비 피하기극악 난이도로 준비했습니다'],4308830,5000,2600,9380,2020.3.14,"['도로', '남매', '난이', '좀비', '준비', '극악', '하기']"
109,['사람마다 다 다른 MBTI 성격 유형 웃소 멤버들 MBTI 유형 털기'],683226,11000,509,3595,2020.3.13,"['멤버', '성격', '사람', '유형']"
110,['각자 집에서 입으로 요리만들기 본격 온라인 쿡소 [웃소 오버쿡드]'],423341,9900,221,2223,2020.3.10,"['만들기', '오버', '본격', '온라인', '요리', '각자']"
111,['자기가 보내고 싶은 사람한테 배달음식 보내기 하나도 못 받으면 굶어 [혼밥회식]'],1374148,2000,780,4090,2020.3.7,"['사람', '음식', '회식', '보내기', '배달']"
112,['각자 책 아무데나 펴서 나오는 음식만 먹기  [삼자대결]'],1146216,24000,750,4324,2020.3.5,"['대결', '각자', '음식', '삼자']"
113,['버실 지뺏 유튜브 고인물들도 모르는 요즘 유튜브 신조어퀴즈'],307160,8600,185,2669,2020.3.3,"['튜브', '요즘', '조어', '고인물', '퀴즈']"
114,['샤인머스켓 먹을 때 유형(얼려 먹기 탕후루 만들기 등)'],4023837,31000,2500,7171,2020.2.29,"['만들기', '유형']"
115,['세상에 하나밖에 없는 내 신발 만들기 한정판 출시각 (웃소의 기쁜 소식까지)'],1872333,37000,1100,5730,2020.2.27,"['신발', '만들기', '시각', '한정판', '소식', '세상']"
116,['초중고 유형별 학교생활 (중학생 레전드 공개 고백 )'],2716355,31000,1500,10671,2020.2.25,"['학생', '중고', '고백', '공개', '유형', '학교생활']"
117,['유튜버들한테 뭐 먹을지 물어봐서 나온 음식 먹기만만치 않다 이 사람들'],1132314,24000,540,4328,2020.2.22,"['사람', '음식', '버들']"
118,['부모님한테 전화로 뭐 먹을지 물어봐서 혼밥회식 뜻밖에 웃음참기 레전드다'],2018847,37000,898,5800,2020.2.20,"['부모님', '전화', '웃음', '회식']"
119,['원하는 음식 나올 때까지 앞사람 메뉴 따라서 시키기'],1695688,5000,965,3668,2020.2.18,"['메뉴', '앞사람', '음식']"
120,['친구 비밀을 알게 됐을 때 유형'],959149,11000,679,2440,2020.2.15,"['비밀', '유형', '친구']"
121,['짜장면 탕수육 직접 만들어먹기 Vs 배달 시켜먹기 뭐가 더 빠를지 두번째 도전해봤습니다'],418952,9400,290,2013,2020.2.13,"['배달', '탕수육', '짜장면', '도전']"
122,['아이큐 180 이상만 풀 수 있다 요즘 유행하는 두뇌 퀴즈 다 같이 풀어보기 '],1023889,18000,651,2541,2020.2.12,"['요즘', '아이', '보기', '두뇌', '유행', '퀴즈']"
123,['심부름 갈 때 꼭 있는 유형 (돈 잃어버릴까봐 떠는 형 남은 돈 다 쓰는형 등)'],1293349,14000,976,2422,2020.2.8,"['심부름', '유형']"
124,['딸기라면 먹고 라면인척하기거짓말하기 더 어려워진 거짓말 챌린지'],1016815,13000,615,1930,2020.2.6,"['인척', '거짓말', '딸기', '챌린지', '하기']"
125,['경비 좀비의 눈을 피해라 좀비학교 탈출하기'],3056397,29000,1900,5254,2020.2.5,"['피해', '학교', '좀비', '경비', '탈출']"
126,['각자 동물 띠별로 하루 살아보기'],744211,19000,485,4093,2020.2.1,"['보기', '각자', '하루', '동물']"
127,['편의점에서 한 가지 모양만으로 장보기 대결 '],2162083,49000,1700,4146,2020.1.30,"['편의점', '대결', '모양', '장보기']"
128,['끝말잇기 성공하면 다 사주는 게임 마트에서 물건들로 끝말잇기'],1318993,26000,779,3401,2020.1.25,"['끝말', '성공', '사주', '게임', '마트']"
129,['철물점 다꾸 vs 문구점 다꾸 vs 편의점 다꾸다이어리 꾸미기 복불복 대결'],905386,13000,548,2342,2020.1.23,"['대결', '철물점', '문구점', '편의점', '복불복', '꾸미기']"
130,['누가 보냈는지 모르게 서로 배달음식 보내기 서로배달 혼밥회식'],2727120,32000,1400,4747,2020.1.21,"['음식', '회식', '서로', '보내기', '배달']"
131,['하루종일 모르는 사람이 정해주는 대로 먹고 살기 '],942263,18000,588,5416,2020.1.18,"['살기', '사람', '하루', '종일']"
