,title,view,like,unlike,comment,date,token2
121,['시선을 빼앗겨 일을 못하고있다'],975013,22000,100,1716,2019.10.8,['시선']
122,['산책길에서 야통이를 마주쳤다'],876645,22000,81,2055,2019.10.5,['산책길']
123,['유튜브에서 좋은 재료를 보내왔다'],1267580,27000,204,2573,2019.10.2,"['튜브', '재료']"
124,['개들과 달리기 시합을 해봤다'],225922,7800,33,989,2019.9.30,['시합']
125,['야통이가 멈췄어요'],674692,19000,72,1118,2019.9.27,[]
126,['개똥사용법 [개똥치우기]'],307612,7900,71,1028,2019.9.25,"['우기', '사용법', '개똥']"
127,['중성화 수술 마무리'],418062,11000,65,861,2019.9.22,"['중성화', '수술', '마무리']"
128,['낚시하다가 자기 혼자 움직이는 낚시대를 발견했다 그래서 먹방을 했다'],1459427,12000,576,1273,2019.9.20,"['발견', '낚시', '낚시대', '혼자']"
129,['Drop the beat (feat  Yattong) 멍믹스'],228052,11000,37,1348,2019.9.18,['믹스']
130,['샌드박스에서 추석선물을보냈다+구독자이벤트'],329584,11000,36,1349,2019.9.15,"['구독자', '선물', '박스', '이벤트', '추석']"
131,['방수 솜방망이'],5139747,15000,2500,14778,2019.9.11,['솜방망이']
132,['시골살면 안좋은점 태풍피해 보고'],534741,12000,96,1082,2019.9.8,"['피해', '시골', '태풍', '보고']"
133,['그루밍 받침대'],461793,14000,39,821,2019.9.7,"['받침대', '그루']"
134,['숨겨왔던고양이들의 이름을 공개합니다'],738644,2000,70,1651,2019.9.4,"['고양이', '공개', '이름']"
135,['혹독한 훈련중인 수컷 고양이들'],669587,15000,78,1154,2019.9.1,"['훈련', '고양이', '중인', '수컷']"
136,['야외견들과 더 많은 시간을 보내는 방법'],537271,13000,89,1328,2019.8.28,"['방법', '야외', '시간']"
137,['짜먹는 배스'],270262,8000,63,1083,2019.8.24,['배스']
138,['똥꼬발랄 점프냥'],280237,11000,45,1031,2019.8.20,['점프']
139,['시원한 지하벙커를 만들어줬다'],1389233,17000,299,1752,2019.8.17,"['벙커', '지하']"
140,['수다쟁이 야통이의 이얏호응'],1655675,53000,108,2688,2019.8.13,"['수다', '이의', '호응']"
141,['슬로우 슬로우 캣 캣'],200668,9900,22,1070,2019.8.11,['슬로우']
142,['고양이의 거대장어 먹방'],2369821,29000,672,4102,2019.8.8,"['고양이', '장어', '거대']"
143,['발가락 사냥꾼'],192221,8000,23,621,2019.8.5,"['발가락', '사냥꾼']"
144,['수만마리 쏘가리의 잉어 먹방 [양어장vlog]'],245178,4300,57,441,2019.8.4,"['잉어', '쏘가리', '양어장']"
145,['딸에게 영역을 물려준 길막이'],461797,12000,44,890,2019.8.1,"['막이', '영역']"
146,['하하 하VS 태평이 [약먹이기]'],497822,1000,67,1060,2019.7.29,['태평']
