,title,view,like,unlike,comment,date,token2
67,['개그 유튜버들의 자존심을 건 2020 드립능력 경시대회 대망의 결승전용호상박의 대결'],2236612,24000,100,3545,2020.4.27,"['대망', '자존심', '대결', '호상', '결승전', '개그', '드립', '대회', '경시', '능력']"
68,['어떤 선넘는 장난에도 선넘네하고 화를 참아야하는 선넘네 챌린지'],3851153,34000,1400,3402,2020.4.22,"['챌린지', '장난']"
69,['(광고X)카트라이더에서 열받게 길막기 하는 조재원 현실에서 아무데도 못가게 막아버리깈'],1890585,26000,878,3821,2020.4.19,"['카트', '라이더', '아버', '현실', '가게', '광고']"
70,['3탄)웃자고 하는일에 절대 화 안낸다는 친구 화내게 하깈화 못내는게 이제 불쌍할정돜'],3147647,34000,1600,4915,2020.4.17,['친구']
71,['외출자제 핑계로 살찌우고 있는 돼지놈 강제 홈트레이닝 시켜주기'],2567845,26000,1100,3715,2020.4.12,"['외출자', '주기', '핑계', '강제', '돼지', '트레이닝']"
72,['진심 열받아서 못 살겠다 제발 그만 좀 해'],1179015,26000,3400,7502,2020.4.11,['진심']
73,['동물의 숲 좋아하는 친구 집을 동물의 숲으로 만들어 주었닼(조져봐요 민석의 숲)'],3981074,55000,2200,6596,2020.4.8,"['석의', '동물', '친구']"
74,['기생충 송강호 곽철용 맹구인 상태로 달고나 커피 만들고 먹방하깈(feat몰래온 손님 )'],2178348,21000,872,2562,2020.4.5,"['강호', '손님', '맹구', '방하', '커피', '철용', '상태', '기생충']"
75,['만우절에 무조건 속을 수 밖에 없는 거짓말 치기'],2844764,28000,1400,1529,2020.4.1,"['만우절', '거짓말']"
76,['침대에 나란히누워 친구의 미래를 위해 대박날() 예명지어주기'],2158717,24000,620,3289,2020.3.28,"['대박', '주기', '침대', '친구', '미래', '예명']"
77,['(보물섬 학예회) 직접 만든 자작곡 2곡 최초공개합니다 (=^^)/ '],694959,12000,730,3591,2020.3.25,"['직접', '최초', '작곡', '학예회', '공개']"
