,title,view,like,unlike,comment,date,token2
165,내가 일본 가면 꼭 사 오는 것들(매니큐어속눈썹렌즈아이라이너뷰러 등) 도쿄 쇼핑 리스트 + 도쿄 브이로그(+킷캣) :: TOKYO VLOG + HAUL,221849,2900,69,322,2018.11.29,"['라이너', '브이', '일본', '매니큐어', '리스트', '쇼핑', '렌즈', '속눈썹', '내가']"
166,내추럴무드 메이크업 그리고 편안하게 입고있는 4가지룩 :: Natural Mood Makeup and Lookbook,221684,3800,49,286,2018.11.27,"['내추럴', '무드', '메이크업', '편안']"
167,(이벤트종료) 문의폭주였던 잠옷정보 다풉니다 + 새로운 잠옷 하울 + 록시땅 홀리데이 언박싱,226078,3000,65,2850,2018.11.25,"['데이', '정보', '폭주', '잠옷', '종료', '이벤트']"
168,분위기 단발 메이크업 (feat에뛰드팔레트 & 가발쓰는법) :: Natural Daily Makeup,348080,5400,102,569,2018.11.23,"['팔레트', '분위기', '메이크업', '단발']"
169,홍콩에서세모녀의 여행(feat공항 무사히 통과 & 홍콩에서의 뮤직 플레이리스트) :: 조효진 브이로그,295942,3900,96,330,2018.11.20,"['통과', '리스트', '브이', '여행', '플레이', '모녀', '뮤직', '공항']"
170,겨울 스트릿 메이크업 (feat이니스프리 섀도우 색조합& 3가지 스타일링) :: Street Style Daily Makeup Tutorial,440438,7700,110,552,2018.11.16,"['프리', '스타일링', '겨울', '메이크업', '조합', '니스']"
171,조효진_브이로그 :: 버킷리스트의 소중함 임블리언니오눅언와의 만남 오늘도 취미생활을 새로운 그림도구 구입 이리저리 집순생활,266319,4200,86,480,2018.11.16,"['버킷', '브이', '리스트', '중함', '생활', '구입', '도구', '오늘', '만남', '그림', '취미']"
172,조효진_브이로그:: 아빠와 같이() 돼지찜 요리&먹방 파파와 고민상담 그리고 과거 썰풀기 가족들 tmi,237385,5500,37,725,2018.11.9,"['브이', '아빠', '고민', '상담', '돼지', '과거', '요리', '풀기', '파파', '가족']"
173,[작은눈짝눈인 분들 안보면 후회] 제품 3개로 끝내는 초간단 눈성형 종결 메이크업  화장으로 눈을 다 트여보자,1241609,18000,447,689,2018.11.5,"['초간', '짝눈', '후회', '종결', '성형', '안보', '제품', '화장', '메이크업']"
174,(레알고화질) 조효진_브이로그:: 공항에서 여권사진이랑 얼굴 다르다고 입국 안시켜줌 광저우에서 먹고 또 계속먹고 스타벅스 존예컵 겟 대한항공 승무원언니의 깜짝선물,358105,4300,72,475,2018.11.2,"['선물', '여권', '사진', '브이', '항공', '언니', '얼굴', '화질', '대한', '승무원', '공항', '광저우']"
175,내추럴 레드립 메이크업 (feat촬영끝 비하인드 영상 최초 공개 화장끝나마자 바로 클렌징) :: Natural Red Lip Makeup,374270,5900,98,658,2018.10.31,"['클렌징', '공개', '내추럴', '하인드', '나마자', '최초', '촬영', '영상', '드립', '화장', '메이크업']"
176,(말JOLLA많음주의) 요청폭주였던 MLBB메이크업스킨케어부터 같이 준비해요,890465,17000,267,897,2018.10.28,"['케어', '폭주', '준비', '메이크업', '주의', '요청', '스킨']"
177,(심하게 솔직함주의) 2탄 YG메인댄서 혜진언니와 무대메이크업 같이 준비해요 (feat 싸이흠뻑쇼에도 살아남는 지속력 메이크업),381634,5400,89,297,2018.10.26,"['준비', '직함', '메인', '무대', '언니', '메이크업', '지속력', '댄서', '주의']"
178,촉촉 인디핑크 메이크업 :: Shimmer Pink Makeup With CC susbs,215620,4600,33,741,2018.10.26,"['핑크', '메이크업']"
179,나의 할로윈 메이크업 (feat전신타투) :: MY HALLOWEEN LOOK WITH ENG SUBS,525786,1000,205,990,2018.10.24,"['전신', '나의', '메이크업', '할로윈']"
180,조효진_브이로그 :: 우울한친구와 드라이브 그리고 취준생 공감얘기 올리브영 쇼핑 가족들이랑 목욕탕  파파와 상황극 그리고 뒹굴뒹굴,424001,6000,84,667,2018.10.20,"['목욕탕', '친구', '이랑', '얘기', '공감', '브이', '쇼핑', '올리브', '상황', '드라이브', '파와', '가족']"
181,(심하게 솔직함주의) YG메인댄서 혜진언니와 YG썰 풀면서 무대메이크업 같이 준비해요 (feat 콘서트에서도 살아남는 지속력 메이크업) :: 어디서 들을 수 없는 YG뒷이야기,1017877,11000,220,623,2018.10.18,"['뒷이야기', '준비', '직함', '메인', '무대', '언니', '메이크업', '콘서트', '지속력', '댄서', '주의']"
182,(나눔이벤트) 좋아하는 가을 MLBB '저렴이' 립 컬러 추천 (feat로드샵편 & 가을웜톤의 소나무 취향),542864,9400,69,2809,2018.10.17,"['로드', '추천', '소나무', '취향', '이벤트', '가을', '컬러']"
183,(ENG CC) (말JOLLA많음주의) 차분한 애쉬 브라운 메이크업 스킨케어부터 같이 준비해요 (feat요즘 잘쓰는 최애펄 추천&맥웜소울 저렴이 발견&MBTI검사결과),1025284,29000,335,1506,2018.10.12,"['케어', '추천', '발견', '준비', '결과', '요즘', '브라운', '메이크업', '주의', '검사', '스킨']"
184,조효진의 있는 그대로 브이로그:: 댓글읽기(소통은중요해) / 캐시한테_자장가부르기 / 파파영어는묻지마 / 겟뷰콘비하인드 / 멋진언니들과_좋은얘기를 / 10월초는_알차게,204503,3700,44,748,2018.10.12,"['중요', '파파', '영어', '얘기', '브이', '언니', '소통', '하인드', '읽기', '자장가', '부르기']"
185,조효진의 있는 그대로 브이로그:: 댓글읽기간단Q&A / TMI뿌리기 우울증과거몸매관리/ 파파의 빨간빤쓰 해명 그리고 촬영전에 하는것들,214304,4700,48,541,2018.10.6,"['몸매', '브이', '뿌리', '읽기', '해명', '과거', '촬영', '우울증', '파파', '관리']"
186,(ENG SUB) 분위기 있는 말린장미 메이크업 JOLLA 떠들면서 같이 준비해요 :: GRWM DRY ROSE MAKEUP,451868,7400,117,558,2018.10.4,"['분위기', '준비', '말린', '장미', '메이크업']"
187,[ENG SUB/中字]환절기 가을 맑은 복숭아 메이크업 + 최소한의 제품으로 수부지 진정 스킨케어 같이 준비해요,318309,4700,98,437,2018.9.28,"['케어', '부지', '진정', '준비', '한의', '메이크업', '스킨', '가을', '최소', '환절', '제품', '복숭아']"
188,조효진의 있는 그대로 브이로그:: 짧게 룸투어 / 서울행 짐싸고 준비 / 리파행사(+한혜진언니상중님) / 그리고 뒹굴뒹굴,278483,3600,63,364,2018.9.24,"['서울행', '준비', '브이', '행사', '언니', '상중', '투어']"
189,조효진의 있는 그대로 브이로그:: 파파와 치킨먹방(+파파사주썰) / 요즘 관심사(그림그리기춤배우기) / 구독자72만명 감사인사 그리고 TMI,267436,4900,81,524,2018.9.22,"['관심사', '인사', '사주', '구독자', '감사', '브이', '요즘', '그리기', '배우기', '파파', '그림']"
190,가을 올블랙 룩북 + 올블랙을 위한 JOLLA 쎈 메이크업 같이 준비해요 :: ALL BLACK MAKEUP,341599,6700,70,554,2018.9.21,"['가을', '블랙', '메이크업', '준비']"
191,[ENG SUB] 가을 말린 자두 메이크업 JOLLA 수다 떨면서 같이 준비해요 :: AUTUMN MLBB MAKEUP,260581,5200,103,699,2018.9.18,"['준비', '자두', '수다', '가을', '메이크업']"
192,[中字] (말 많은거같음) 가을 러블리 아이돌 메이크업 같이 준비해요 (+사과의 말씀 드립니다) :: Lovely Makeup GRWM,471467,8600,127,943,2018.9.14,"['준비', '가을', '사과', '메이크업', '말씀']"
193,조효진_브이로그 :: 카페갔다가 스노쿨링도 하고 플리마켓 갔다가 야식 먹는 이것저것 제주도_브이로그,136303,1800,35,173,2018.9.13,"['야식', '브이', '마켓', '카페', '스노', '이것저것', '쿨링']"
194,[ENG/中字] (말 적당히함) 특별하고싶은날 가을 몽환 메이크업 같이 준비해요 :: Dreamy Fall Makeup 조효진(Hyojin),381335,7000,103,635,2018.9.8,"['준비', '특별', '가을', '몽환', '메이크업']"
195,[ENG/中字] 말JOLLA많음 주의) 가을 완전체 빈티지 메이크업 :: Fall Makeup Look with subs 조효진(Hyojin),1708296,45000,15000,2365,2018.9.5,"['빈티지', '메이크업', '완전체', '가을', '주의']"
196,조효진_브이로그 :: 집에서 대충 먹고 뒹굴뒹굴 웹소설 보다가 짐싸고 이것저것 브이로그 7DAYS_VLOG (+좋은음악 찾는 방법),252169,2800,69,233,2018.8.31,"['방법', '브이', '이것저것', '소설', '음악']"
197,[ENG/中字]이번 가을 메이크업은 이거다 분위기갑 가을 인생 메이크업 같이 준비해요 (초간단 오버립 하는 방법 & 뚜렷한 이목구비 만드는 방법),423528,5700,87,543,2018.8.24,"['오버', '분위기', '인생', '초간', '준비', '방법', '이목구비', '이번', '가을', '메이크업']"
198,[ENG/中字] 말JOLLA많음 주의) 아디다스를 사랑한 그녀메이크업 (feat2018년 중하반기 조효진 최애템(베이스위주) 소개 & 나혼자 정한 구독자 애칭),790821,19000,393,1153,2018.8.21,"['사랑', '아디다스', '하반기', '구독자', '베이스', '애칭', '메이크업', '소개', '혼자', '주의', '위주']"
199,HYOJIN X KINDA COOL :: MAC 스튜디오 카페에서 만나요 (feat맥 신상쿠션 첫인상 리뷰),102547,1700,48,143,2018.8.14,"['스튜디오', '첫인상', '쿠션', '카페', '신상', '리뷰']"
200,[中字] 대륙의 포샵장인님 직접 만나고 왔습니다 (feat포샵어플 추천 & 포샵 잘하는 비법 & 포샵 과정 싹 다 알려드림),556553,8500,145,365,2018.8.11,"['추천', '과정', '대륙', '장인', '비법']"
201,(ENG) 인스타그램 메이크업 :: 눈물빛 태양 메이크업 / INSTAGRAM NATURAL MAKEUP,213387,3300,24,244,2018.8.6,"['태양', '눈물', '그램', '메이크업']"
202,60만기념 조효진의 유튜브 첫 영상을 (성형전) 꺼내 보았다 (feat괜히봤다),756992,12000,189,1194,2018.7.28,"['기념', '튜브', '형전', '영상']"
203,(안보면후회) 네추럴 인디핑크 메이크업 같이 준비해요 (+최애템 스포&에뛰드 색조합) :: NATURAL INDIE PINK MAKEUP,520103,6800,139,416,2018.7.28,"['핑크', '준비', '후회', '안보', '조합', '메이크업']"
204,효킷리스트::10일 제주살이첫날부터 셋째날까지 제주도 브이로그 1탄 (+숙소정보/제주도 가볼만한곳 추천) JEJU VLOG,184125,2300,53,265,2018.7.25,"['추천', '정보', '첫날', '브이', '리스트', '제주', '숙소', '살이']"
205,5일간 프로방스에서의 기록 :: HYOJIN IN PROVENCE VLOG,76308,1200,24,101,2018.7.21,"['기록', '프로']"
206,햇살 가득 아침 10시의 프로방스 메이크업 :: NATURAL PROVENCE MAKEUP,160831,2300,53,266,2018.7.18,"['프로', '아침', '메이크업', '햇살']"
207,씬나는 브라이덜 샤워 파티 브이로그   (feat조효진의 미친 레크레이션) :: BRIDAL SHOWER VLOG ,278915,7300,69,422,2018.7.11,"['크레이', '파티', '브이', '샤워']"
208,제대로 파리감성을 느끼게 해주겠습니다 (feat집시 가만안둬) :: PARIS VLOG,171870,3100,57,257,2018.7.7,"['제대', '집시', '파리', '감성']"
209,ENG) 여름철 피부관리 기초부터 베이지 메이크업 파리에서 같이 준비해요 (feat에센스 바르는 법) :: GET READY WITH ME IN PARIS,278417,4200,108,397,2018.7.5,"['베이지', '에센스', '기초', '파리', '준비', '피부', '메이크업', '여름', '관리']"
210,나의 여행은 항상 무계획이지 급떠난 상해여행 브이로그 :: SHANGHAI Travelogue,185404,2100,61,250,2018.6.17,"['나의', '브이', '상해', '무계획', '여행']"
211,난생 처음으로 아빠한테 화장 받아봄 뷰티유튜버 아빠의 화장 실력은 (feat반전 결과),221780,7900,43,811,2018.6.16,"['실력', '결과', '처음', '아빠', '뷰티', '반전', '화장']"
212,ENG) 겟레디윗미 상해에서 맨날했던 메이크업 같이 준비해요 GRWM in SHANGHAI,375839,4200,128,310,2018.6.15,"['상해', '메이크업', '준비']"
213,있는 그대로 브이로그 :: 가족들과 생일파티 브이로그 (feat분량 욕심내는 파파 & 그동안 문의 많았던것들 답변),175989,3600,37,495,2018.6.2,"['답변', '파티', '분량', '브이', '동안', '생일', '문의', '파파', '가족']"
214,겟레디윗미 술 마셔도 안빨개지고 싶다 단 2개로 목만 빨개지는 알코올프루프 메이크업 같이 준비해요,578099,7200,144,428,2018.6.1,"['프루프', '알코올', '메이크업', '준비']"
215,내가 우울할때 하는것들vlog1 :: I'm Depressed Anxious & I DON'T KNOW WHAT TO DO,196681,3400,47,488,2018.5.21,['우울']
216,(현실주의) 여자친구끼리 야한영화 보기  :: 있는 그대로 브이로그,261011,3500,72,277,2018.5.17,"['친구', '야한', '브이', '영화', '여자', '현실주의', '보기']"
217,속쌍커풀 안보면 후회) 실패없는 데일리 섀도우 꿀조합 + 삼각존 채우는법(삼각존 섀도우 추천)  ::  눈화장 왕초보를 위한 섀도우 바르는 법,407758,6500,81,210,2018.5.15,"['추천', '초보', '데일리', '후회', '안보', '실패', '조합', '삼각', '눈화장']"
218,조효진의 있는 그대로 브이로그 :: 얘 뭐하는애야 그냥 다 보여주는 브이로그,337456,5000,77,512,2018.4.20,['브이']
219,조효진의 있는 그대로 브이로그:: 파파와의 역대급 케미폭발 그리고 그녀는 오늘머리를 감았을까,229030,4900,50,419,2018.4.10,"['폭발', '브이', '머리', '오늘', '파파']"
220,분위기갑 인스타그램 데일리 메이크업 같이 준비해요 (feat신상 간단 리뷰) :: instagram selfie makeup,229695,3700,76,365,2018.4.8,"['분위기', '준비', '간단', '데일리', '메이크업', '그램', '신상', '리뷰']"
221,조효진의 있는 그대로 브이로그 :: 일반인 조효진 VS 뷰튜버 조효진 (feat메컵촬영 끝나고 난 뒤 비하인드 스토리),412419,8500,105,915,2018.3.30,"['브이', '하인드', '촬영', '스토리', '일반인']"
222,(말많음주의) 데일리 수채화 치크 메이크업 같이준비해요 :: Get Ready With Me,236214,3400,59,310,2018.3.29,"['준비', '치크', '메이크업', '수채화', '주의']"
223,푸른 바다 위의 벚꽃잎 메이크업 (feat조효진 취향 100% 들어간 화장) ::  cherry blossom makeup,237671,4500,90,530,2018.3.25,"['취향', '메이크업', '벚꽃', '화장', '바다']"
224,지금 하기 딱 좋은 빈티지 봄 메이크업 :: Vintage Spring Makeup,236074,3800,75,322,2018.3.23,"['빈티지', '메이크업']"
225,대학생 조효진의 있는 그대로 하루:: 텅 빈 강의실에서 무슨일이 / 첫 강의학우분들앞에서 자기소개하기 / 역시나 오늘도 믹스커피로,170851,2800,46,321,2018.3.22,"['믹스', '자기소개', '대학생', '강의실', '커피', '하루', '오늘', '우분', '역시나', '의학']"
226,(병맛주의) 조효진의 있는 그대로 브이로그:: 개강 하루 전에 있었던 일들 (feat조효진의 쥬크박스 추천) -마지막화-,246695,3000,66,296,2018.3.17,"['추천', '마지막', '브이', '박스', '하루', '주의']"
227,(병맛주의) 조효진의 있는 그대로 브이로그:: 개강 하루 전 서울행  서울에서 무슨일이 있었던거야,207258,2700,55,296,2018.3.11,"['서울행', '브이', '하루', '주의', '서울']"
228,대학생 조효진의 평범한 하루학교 갔다 왔습니다 대학생 조효진의 개강 첫 하루는 (feat빨리 졸업하자),627406,7200,182,713,2018.3.7,"['개강', '대학생', '학교', '하루', '졸업']"
229,조효진의 평범한 하루2월 마지막 / 홍여사와캐시 / 쩡유와 광안리 먹방 / 피아노학원,144811,2200,48,301,2018.2.28,"['마지막', '하루', '피아노', '학원', '여사']"
230,봄맞이 분위기 개강&새내기 메이크업 (feat웨메 신상립 & 에뛰드 신상 피치팜 팔레트) :: Back to school Makeup Tutorial,220375,4800,50,466,2018.2.28,"['분위기', '내기', '피치', '팔레트', '봄맞이', '개강', '메이크업', '신상']"
231,(쌩얼주의) 본판불변의 법칙이란 없다 누구나 아이돌이 될 수 있는 메이크업 :: K-POP GIRLGROUP IDOL MAKEUP,421476,6200,151,558,2018.2.16,"['본판', '메이크업', '주의', '불변', '돌이', '법칙']"
232,‘Sephora RedLip Makeup’ with Eng Sub :: 인스타그램 흑발 레드립 메이크업 (feat세포라베스트템),578477,1000,137,689,2018.2.10,"['베스트', '흑발', '포라', '드립', '메이크업']"
233,KOTA KINABALU VLOG 조효진의 코타키나발루 여행로그 (feat세계 3대 석양),156620,1900,34,159,2018.2.9,"['세계', '여행', '석양', '나발']"
234,폰으로 촬영한 조효진의 2018년 새해 '첫'룩북 2018 New Year LookBook (Feat영상에서 입었던 옷들),128435,2200,55,229,2018.2.3,"['새해', '촬영', '영상']"
235,봄을 맞이하는 빈티지 코랄 메이크업 :: Vintage Coral Makeup,258166,5700,77,630,2018.1.25,"['빈티지', '메이크업']"
236,햇살 가득한 아침 11시의 여름뮤트 메이크업 :: NATURAL MAKEUP,832805,15000,234,553,2018.1.13,"['아침', '여름', '메이크업', '햇살']"
237,2018년 새출발 완벽 데일리 메이크업 (with맥 베스트템) :: Perfect Daily Makeup,981789,1000,490,528,2018.1.10,"['출발', '베스트', '데일리', '완벽', '메이크업']"
238,후쿠오카 먹방가득) 조효진의 후쿠오카(+나가사키) 먹부림 여행 ::  Fukuoka Travel Log,97836,1100,25,87,2018.1.4,['여행']
239,나이키를 사랑한 그녀메이크업 (feat세미서양인 베이킹 메이크업) :: She loved NikeMakeup,420090,8500,133,505,2017.12.27,"['베이', '사랑', '나이키', '세미', '서양인', '메이크업']"
