,title,view,like,unlike,comment,date,token2
127,빠앙빵 터지는 세포라 신상 리뷰 / 하울! 생소한 메이크업 브랜드 설명영상! | SSIN,266845,4900,113,377,2018. 11. 23.,['메이크업' '영상' '생소' '포라' '리뷰' '신상' '설명' '브랜드']
128,←이렇게생긴 미국호박으로 진짜 할로윈 잭오랜턴 만들어보고 왔습니다! | SSIN,144055,2600,47,165,최초 공개: 2018. 11. 15.,['호박' '할로윈']
129,수혜자 여러분들의 수능대박을 기원합니다!,99399,3200,24,422,2018. 11. 13.,['기원' '수혜자' '수능' '대박']
130,"주황색 미국호박 난생 처음봄;; ""미쿡호박""에서 영감을 받은 겟레디윗미! 오렌지 메이크업 | SSIN",209641,4200,84,350,2018. 11. 9.,['메이크업' '호박' '주황색' '영감' '처음' '오렌지']
131,한국보다10배 더 무섭다! 유니버셜 스튜디오 호러나이트// 호러메이즈 체험 | SSIN,127168,300,32,277,2018. 11. 5.,['이즈' '스튜디오' '체험' '나이트' '한국' '유니버셜']
132,"좀비를 꼬시러 가는 겟레디윗미 ""유니버셜 스튜디오 호러나이트"" 같이화장해요! | SSIN",208830,4100,89,316,2018. 11. 3.,['화장' '스튜디오' '나이트' '좀비' '유니버셜']
133,1930's 상하이 모던 레트로 메이크업 Modern retro makeup | SSIN,252381,4300,88,463,2018. 10. 26.,['상하이' '레트' '메이크업' '모던']
134,로드샵 원브랜드 메이크업 : 삐아 2 | SSIN,439633,1000,148,478,2018. 10. 25.,['메이크업' '브랜드']
135,로드샵 원브랜드 메이크업 : 삐아 1 | SSIN,797385,11000,314,883,2018. 10. 19.,['메이크업' '브랜드']
136,대만으로 급 떠나는 여행 겟레디윗미! 이것이 마이리얼트립인가. | SSIN,463211,6100,214,643,2018. 10. 13.,['트립' '여행' '리얼']
137,핑크극복프로젝트4.뮤트핑크 Overcoming the fear of PINK : Muted Pink | SSIN,578952,11000,298,1532,2018. 10. 5.,['극복' '핑크' '프로젝트']
138,벽돌 분쇄 ; 가을 레드브라운 메이크업 | SSIN,234496,5200,89,563,2018. 9. 28.,['메이크업' '가을' '벽돌' '분쇄' '브라운' '레드']
139,씬팁집중설명 : 베이스 메이크업 [다크서클 없애부락리...] | SSINTIP,472907,6900,162,544,2018. 9. 18.,['메이크업' '집중' '설명' '베이스']
140,존좋템으로 하는 가을가을 메이크업 같이 화장하자 GRWM | SSIN,551779,7300,203,651,2018. 9. 7.,['메이크업' '가을' '화장']
141,씬'과함께(feat.김숙) 염라대왕 변성대왕 커버 메이크업,551045,2000,178,1768,2018. 8. 31.,['변성' '메이크업' '대왕' '커버']
142,로드샵 원브랜드 메이크업 : 아리따움 2 Aritaum Korean one brand makeup | SSIN,588948,9800,230,1556,2018. 8. 27.,['아리' '메이크업' '브랜드']
